dt64,id,river_km_id,datetime,water_perc,ice_perc,other_perc,cloud_perc,nd_perc,qc,source
2017-01-13 17:03:29,1872816,348872,2017-01-13T17:03:29,96,0,0,0,4,low quality,Sentinel-1 Sentinel-2
2017-01-16 16:38:15,1872817,348872,2017-01-16T16:38:15,8,51,0,37,4,medium quality,Sentinel-1 Sentinel-2
2017-01-17 17:18:55,1872818,348872,2017-01-17T17:18:55,97,0,0,0,3,low quality,Sentinel-1
2017-01-18 05:56:22,1872819,348872,2017-01-18T05:56:22,28,70,0,0,2,low quality,Sentinel-1
2017-01-19 17:02:31,1872820,348872,2017-01-19T17:02:31,97,0,0,0,3,low quality,Sentinel-1 Sentinel-2
2017-01-23 17:19:26,1872821,348872,2017-01-23T17:19:26,96,1,0,0,3,low quality,Sentinel-1
2017-01-24 05:55:37,1872822,348872,2017-01-24T05:55:37,93,3,0,0,4,low quality,Sentinel-1
2017-01-24 17:10:45,1872823,348872,2017-01-24T17:10:45,95,2,0,0,3,low quality,Sentinel-1
2017-01-25 05:47:59,1872824,348872,2017-01-25T05:47:59,97,1,0,0,2,low quality,Sentinel-1
2017-01-26 16:54:35,1872825,348872,2017-01-26T16:54:35,4,43,13,36,4,high quality,Sentinel-1 Sentinel-2
2017-01-29 17:18:55,1872826,348872,2017-01-29T17:18:55,96,1,0,0,3,low quality,Sentinel-1 Sentinel-2
2017-01-30 10:32:49,1872827,348872,2017-01-30T10:32:49,82,15,0,0,3,low quality,Sentinel-1 Sentinel-2
2017-01-31 05:47:20,1872828,348872,2017-01-31T05:47:20,95,3,0,0,2,low quality,Sentinel-1
2017-02-04 17:19:24,1872829,348872,2017-02-04T17:19:24,95,3,0,0,2,low quality,Sentinel-1 Sentinel-2
2017-02-05 17:10:45,1872830,348872,2017-02-05T17:10:45,90,7,0,0,3,low quality,Sentinel-1 Sentinel-2
2017-02-06 05:47:59,1872831,348872,2017-02-06T05:47:59,93,5,0,0,2,low quality,Sentinel-1
2017-02-08 16:47:02,1872832,348872,2017-02-08T16:47:02,2,3,0,92,3,high quality,Sentinel-1 Sentinel-2
2017-02-10 17:18:55,1872833,348872,2017-02-10T17:18:55,92,5,0,0,3,low quality,Sentinel-1
2017-02-11 11:11:55,1872834,348872,2017-02-11T11:11:55,66,31,0,0,3,low quality,Sentinel-1 Sentinel-2
2017-02-12 17:02:30,1872835,348872,2017-02-12T17:02:30,88,9,0,0,3,low quality,Sentinel-1 Sentinel-2
2017-02-15 16:38:43,1872836,348872,2017-02-15T16:38:43,2,95,0,0,3,high quality,Sentinel-1 Sentinel-2
2017-02-16 17:19:24,1872837,348872,2017-02-16T17:19:24,97,0,0,0,3,low quality,Sentinel-1
2017-02-17 05:55:37,1872838,348872,2017-02-17T05:55:37,87,9,0,0,4,low quality,Sentinel-1
2017-02-17 17:10:45,1872839,348872,2017-02-17T17:10:45,89,8,0,0,3,low quality,Sentinel-1
2017-02-18 05:47:59,1872840,348872,2017-02-18T05:47:59,87,11,0,0,2,low quality,Sentinel-1
2017-02-22 17:18:55,1872841,348872,2017-02-22T17:18:55,96,0,0,0,4,low quality,Sentinel-1 Sentinel-2
2017-02-23 05:56:22,1872842,348872,2017-02-23T05:56:22,91,5,0,0,4,low quality,Sentinel-1
2017-02-24 11:21:07,1872843,348872,2017-02-24T11:21:07,93,3,0,0,4,low quality,Sentinel-1 Sentinel-2
2017-02-28 17:19:24,1872844,348872,2017-02-28T17:19:24,89,7,0,0,4,low quality,Sentinel-1 Sentinel-2
2017-03-01 17:10:44,1872845,348872,2017-03-01T17:10:44,85,12,0,0,3,low quality,Sentinel-1 Sentinel-2
2017-03-02 05:47:59,1872846,348872,2017-03-02T05:47:59,86,12,0,0,2,low quality,Sentinel-1
2017-03-06 17:18:41,1872847,348872,2017-03-06T17:18:41,88,10,0,0,2,low quality,Sentinel-1 Sentinel-2
2017-03-07 10:50:19,1872848,348872,2017-03-07T10:50:19,69,29,0,0,2,low quality,Sentinel-1 Sentinel-2
2017-03-08 17:02:41,1872849,348872,2017-03-08T17:02:41,84,13,0,0,3,low quality,Sentinel-1 Sentinel-2
2017-03-10 16:46:14,1872850,348872,2017-03-10T16:46:14,1,39,1,57,2,high quality,Sentinel-1 Sentinel-2
2017-03-12 17:19:24,1872851,348872,2017-03-12T17:19:24,84,13,0,0,3,low quality,Sentinel-1
2017-03-13 05:55:37,1872852,348872,2017-03-13T05:55:37,80,16,0,0,4,low quality,Sentinel-1
2017-03-13 17:10:32,1872853,348872,2017-03-13T17:10:32,84,12,0,0,4,low quality,Sentinel-1
2017-03-14 17:03:29,1872854,348872,2017-03-14T17:03:29,82,14,0,0,4,low quality,Sentinel-1 Sentinel-2
2017-03-17 10:54:23,1872855,348872,2017-03-17T10:54:23,0,21,0,77,2,high quality,Sentinel-1 Sentinel-2
2017-03-18 17:18:41,1872856,348872,2017-03-18T17:18:41,95,2,0,0,3,low quality,Sentinel-1
2017-03-19 05:56:22,1872857,348872,2017-03-19T05:56:22,87,10,0,0,3,low quality,Sentinel-1
2017-03-20 17:02:41,1872858,348872,2017-03-20T17:02:41,90,7,0,0,3,low quality,Sentinel-1 Sentinel-2
2017-03-24 17:19:24,1872859,348872,2017-03-24T17:19:24,89,8,0,0,3,low quality,Sentinel-1 Sentinel-2
2017-03-25 05:55:37,1872860,348872,2017-03-25T05:55:37,83,14,0,0,3,low quality,Sentinel-1
2017-03-25 17:10:32,1872861,348872,2017-03-25T17:10:32,92,5,0,0,3,low quality,Sentinel-1
2017-03-26 17:03:29,1872862,348872,2017-03-26T17:03:29,92,5,0,0,3,low quality,Sentinel-1 Sentinel-2
2017-03-27 16:54:35,1872863,348872,2017-03-27T16:54:35,1,53,1,41,4,high quality,Sentinel-1 Sentinel-2
2017-03-30 17:18:41,1872864,348872,2017-03-30T17:18:41,97,0,0,0,3,low quality,Sentinel-1
2017-03-31 10:30:17,1872865,348872,2017-03-31T10:30:17,97,0,0,0,3,low quality,Sentinel-1 Sentinel-2
2017-04-01 05:47:20,1872866,348872,2017-04-01T05:47:20,97,0,0,0,3,low quality,Sentinel-1
2017-04-05 17:19:26,1872867,348872,2017-04-05T17:19:26,97,0,0,0,3,low quality,Sentinel-1 Sentinel-2
2017-04-06 17:10:32,1872868,348872,2017-04-06T17:10:32,97,0,0,0,3,low quality,Sentinel-1 Sentinel-2
2017-04-07 05:48:00,1872869,348872,2017-04-07T05:48:00,97,0,0,0,3,low quality,Sentinel-1
2017-04-11 17:18:41,1872870,348872,2017-04-11T17:18:41,97,0,0,0,3,low quality,Sentinel-1
2017-04-12 11:06:19,1872871,348872,2017-04-12T11:06:19,70,27,0,0,3,low quality,Sentinel-1 Sentinel-2
2017-04-13 10:40:21,1872872,348872,2017-04-13T10:40:21,97,0,0,0,3,low quality,Sentinel-1 Sentinel-2
2017-04-17 17:19:26,1872873,348872,2017-04-17T17:19:26,96,2,0,0,2,low quality,Sentinel-1
2017-04-18 17:10:34,1872874,348872,2017-04-18T17:10:34,93,4,0,0,3,low quality,Sentinel-1 Sentinel-2
2017-04-19 05:48:19,1872875,348872,2017-04-19T05:48:19,92,4,0,0,4,low quality,Sentinel-1
2017-04-23 17:18:43,1872876,348872,2017-04-23T17:18:43,96,1,0,0,3,low quality,Sentinel-1 Sentinel-2
2017-04-24 05:56:23,1872877,348872,2017-04-24T05:56:23,89,9,0,0,2,low quality,Sentinel-1
2017-04-25 17:02:44,1872878,348872,2017-04-25T17:02:44,90,8,0,0,2,low quality,Sentinel-1 Sentinel-2
2017-04-26 16:55:09,1872879,348872,2017-04-26T16:55:09,2,91,1,4,2,high quality,Sentinel-1 Sentinel-2
2017-04-29 17:19:27,1872880,348872,2017-04-29T17:19:27,25,71,1,0,3,high quality,Sentinel-1 Sentinel-2
2017-04-30 17:10:34,1872881,348872,2017-04-30T17:10:34,70,27,0,0,3,low quality,Sentinel-1 Sentinel-2
