dt64,id,river_km_id,datetime,water_perc,ice_perc,other_perc,cloud_perc,nd_perc,qc,source
2017-10-15 17:08:12,44455,232808,2017-10-15T17:08:12,93,4,0,0,3,low quality,Sentinel-1 Sentinel-2
2017-10-18 10:50:26,44508,232808,2017-10-18T10:50:26,84,15,0,0,1,low quality,Sentinel-1 Sentinel-2
2017-10-19 17:25:22,44585,232808,2017-10-19T17:25:22,90,1,6,0,3,high quality,Sentinel-1 Sentinel-2
2017-10-20 17:16:21,44662,232808,2017-10-20T17:16:21,95,3,0,0,2,low quality,Sentinel-1 Sentinel-2
2017-10-21 17:08:55,44727,232808,2017-10-21T17:08:55,94,3,0,0,3,low quality,Sentinel-1 Sentinel-2
2017-10-24 17:33:28,44781,232808,2017-10-24T17:33:28,89,8,1,0,2,high quality,Sentinel-1 Sentinel-2
2017-10-25 17:24:33,44858,232808,2017-10-25T17:24:33,89,8,0,0,3,low quality,Sentinel-1 Sentinel-2
2017-10-26 17:16:59,44935,232808,2017-10-26T17:16:59,96,3,0,0,1,low quality,Sentinel-1 Sentinel-2
2017-10-27 17:08:12,44999,232808,2017-10-27T17:08:12,68,30,0,0,2,low quality,Sentinel-1 Sentinel-2
2017-10-30 17:32:37,45052,232808,2017-10-30T17:32:37,81,16,0,0,3,low quality,Sentinel-1 Sentinel-2
2017-10-31 17:25:22,45129,232808,2017-10-31T17:25:22,90,8,0,0,2,low quality,Sentinel-1 Sentinel-2
2017-11-01 17:16:21,47687,232808,2017-11-01T17:16:21,96,3,0,0,1,low quality,Sentinel-1 Sentinel-2
2017-11-02 17:08:55,47757,232808,2017-11-02T17:08:55,92,6,0,0,2,low quality,Sentinel-1 Sentinel-2
2017-11-03 17:00:19,47806,232808,2017-11-03T17:00:19,94,0,4,0,2,high quality,Sentinel-1 Sentinel-2
2017-11-05 17:33:28,47883,232808,2017-11-05T17:33:28,85,14,0,0,1,low quality,Sentinel-1 Sentinel-2
2017-11-06 17:24:33,47960,232808,2017-11-06T17:24:33,89,9,0,0,2,low quality,Sentinel-1 Sentinel-2
2017-11-07 17:16:59,48037,232808,2017-11-07T17:16:59,96,2,0,0,2,low quality,Sentinel-1 Sentinel-2
2017-11-08 17:08:12,48114,232808,2017-11-08T17:08:12,90,8,0,0,2,high quality,Sentinel-1 Sentinel-2
2017-11-11 17:32:37,48191,232808,2017-11-11T17:32:37,80,19,0,0,1,low quality,Sentinel-1 Sentinel-2
2017-11-12 17:25:22,48268,232808,2017-11-12T17:25:22,91,6,0,0,3,low quality,Sentinel-1 Sentinel-2
2017-11-13 17:16:21,48345,232808,2017-11-13T17:16:21,96,3,0,0,1,low quality,Sentinel-1 Sentinel-2
2017-11-14 17:08:55,48408,232808,2017-11-14T17:08:55,80,20,0,0,0,low quality,Sentinel-1 Sentinel-2
2017-11-17 17:33:28,48452,232808,2017-11-17T17:33:28,80,17,0,0,3,low quality,Sentinel-1 Sentinel-2
2017-11-18 17:24:32,48529,232808,2017-11-18T17:24:32,89,8,1,0,2,high quality,Sentinel-1 Sentinel-2
2017-11-19 17:17:15,48606,232808,2017-11-19T17:17:15,93,5,0,0,2,low quality,Sentinel-1 Sentinel-2
2017-11-20 17:08:12,48680,232808,2017-11-20T17:08:12,92,6,0,0,2,low quality,Sentinel-1 Sentinel-2
2017-11-23 17:32:37,48723,232808,2017-11-23T17:32:37,78,21,0,0,1,low quality,Sentinel-1 Sentinel-2
2017-11-24 17:25:22,48800,232808,2017-11-24T17:25:22,87,10,0,0,3,low quality,Sentinel-1 Sentinel-2
2017-11-25 17:16:21,48877,232808,2017-11-25T17:16:21,95,2,0,0,3,low quality,Sentinel-1 Sentinel-2
2017-11-26 17:08:55,48952,232808,2017-11-26T17:08:55,86,12,0,0,2,low quality,Sentinel-1 Sentinel-2
2017-11-29 17:33:28,48996,232808,2017-11-29T17:33:28,80,19,0,0,1,low quality,Sentinel-1 Sentinel-2
2017-11-30 17:24:32,49073,232808,2017-11-30T17:24:32,85,13,0,0,2,low quality,Sentinel-1 Sentinel-2
2017-12-01 17:17:15,51897,232808,2017-12-01T17:17:15,91,7,0,0,2,low quality,Sentinel-1 Sentinel-2
2017-12-02 17:08:11,51963,232808,2017-12-02T17:08:11,91,8,0,0,1,low quality,Sentinel-1 Sentinel-2
2017-12-03 10:24:03,52014,232808,2017-12-03T10:24:03,73,10,0,15,2,high quality,Sentinel-1 Sentinel-2
2017-12-05 17:32:37,52091,232808,2017-12-05T17:32:37,77,20,0,0,3,low quality,Sentinel-1 Sentinel-2
2017-12-06 17:25:21,52168,232808,2017-12-06T17:25:21,87,11,0,0,2,low quality,Sentinel-1 Sentinel-2
2017-12-07 17:16:20,52245,232808,2017-12-07T17:16:20,92,6,0,0,2,low quality,Sentinel-1 Sentinel-2
2017-12-08 17:08:54,52312,232808,2017-12-08T17:08:54,82,15,0,0,3,low quality,Sentinel-1 Sentinel-2
2017-12-11 05:34:33,52364,232808,2017-12-11T05:34:33,75,22,0,0,3,low quality,Sentinel-1
2017-12-12 17:24:32,52441,232808,2017-12-12T17:24:32,84,14,0,0,2,low quality,Sentinel-1 Sentinel-2
2017-12-13 17:17:15,52518,232808,2017-12-13T17:17:15,87,11,0,0,2,low quality,Sentinel-1 Sentinel-2
2017-12-14 17:08:11,52584,232808,2017-12-14T17:08:11,84,13,0,0,3,low quality,Sentinel-1 Sentinel-2
2017-12-17 17:32:35,52635,232808,2017-12-17T17:32:35,68,29,0,0,3,low quality,Sentinel-1 Sentinel-2
2017-12-18 17:25:21,52712,232808,2017-12-18T17:25:21,86,12,0,0,2,low quality,Sentinel-1 Sentinel-2
2017-12-19 17:16:20,52789,232808,2017-12-19T17:16:20,89,9,0,0,2,low quality,Sentinel-1
2017-12-20 17:08:54,52856,232808,2017-12-20T17:08:54,47,50,0,0,3,low quality,Sentinel-1 Sentinel-2
2017-12-23 17:33:26,52908,232808,2017-12-23T17:33:26,0,98,0,0,2,high quality,Sentinel-1 Sentinel-2
2017-12-24 17:24:31,52985,232808,2017-12-24T17:24:31,73,26,0,0,1,low quality,Sentinel-1 Sentinel-2
2017-12-25 17:17:14,53062,232808,2017-12-25T17:17:14,85,12,0,0,3,low quality,Sentinel-1 Sentinel-2
2017-12-26 17:08:09,53128,232808,2017-12-26T17:08:09,78,20,0,0,2,low quality,Sentinel-1 Sentinel-2
2017-12-28 17:41:08,53179,232808,2017-12-28T17:41:08,0,0,0,95,5,high quality,Sentinel-1 Sentinel-2
2017-12-29 17:32:35,53256,232808,2017-12-29T17:32:35,65,33,0,0,2,low quality,Sentinel-1 Sentinel-2
2017-12-30 05:26:28,53333,232808,2017-12-30T05:26:28,83,14,0,0,3,low quality,Sentinel-1
2017-12-31 17:16:19,53410,232808,2017-12-31T17:16:19,87,11,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-01-01 17:08:52,56385,232808,2018-01-01T17:08:52,63,35,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-01-02 10:24:19,56434,232808,2018-01-02T10:24:19,0,76,10,10,4,high quality,Sentinel-1 Sentinel-2
2018-01-04 05:34:33,56511,232808,2018-01-04T05:34:33,72,24,0,0,4,low quality,Sentinel-1
2018-01-05 17:24:31,56588,232808,2018-01-05T17:24:31,90,8,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-01-06 17:17:14,56665,232808,2018-01-06T17:17:14,91,7,0,0,2,low quality,Sentinel-1
2018-01-07 17:08:09,56734,232808,2018-01-07T17:08:09,81,18,0,0,1,low quality,Sentinel-1 Sentinel-2
2018-01-10 17:32:35,56782,232808,2018-01-10T17:32:35,59,37,0,0,4,low quality,Sentinel-1 Sentinel-2
2018-01-11 17:25:19,56859,232808,2018-01-11T17:25:19,80,17,0,0,3,low quality,Sentinel-1 Sentinel-2
2018-01-12 17:16:19,56923,232808,2018-01-12T17:16:19,0,97,0,0,3,high quality,Sentinel-1 Sentinel-2
2018-01-13 17:08:52,56999,232808,2018-01-13T17:08:52,33,65,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-01-16 17:33:26,57042,232808,2018-01-16T17:33:26,69,28,0,0,3,low quality,Sentinel-1 Sentinel-2
2018-01-17 05:26:58,57119,232808,2018-01-17T05:26:58,76,23,0,0,1,low quality,Sentinel-1
2018-01-18 17:17:13,57196,232808,2018-01-18T17:17:13,81,18,0,0,1,low quality,Sentinel-1 Sentinel-2
2018-01-19 17:08:09,57271,232808,2018-01-19T17:08:09,31,67,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-01-22 17:32:35,57313,232808,2018-01-22T17:32:35,59,39,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-01-23 17:25:19,57390,232808,2018-01-23T17:25:19,78,20,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-01-24 17:16:21,57467,232808,2018-01-24T17:16:21,81,18,0,0,1,low quality,Sentinel-1 Sentinel-2
2018-01-25 17:08:52,57543,232808,2018-01-25T17:08:52,44,54,0,0,2,low quality,Sentinel-1
2018-01-27 17:40:35,57586,232808,2018-01-27T17:40:35,0,97,0,0,3,high quality,Sentinel-1 Sentinel-2
2018-01-28 17:33:25,57663,232808,2018-01-28T17:33:25,68,30,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-01-29 17:24:30,57740,232808,2018-01-29T17:24:30,70,28,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-01-30 17:17:13,57817,232808,2018-01-30T17:17:13,78,20,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-01-31 17:08:03,57892,232808,2018-01-31T17:08:03,61,37,0,0,2,low quality,Sentinel-1
2018-02-03 17:32:34,60281,232808,2018-02-03T17:32:34,56,41,0,0,3,low quality,Sentinel-1 Sentinel-2
2018-02-04 17:25:19,60358,232808,2018-02-04T17:25:19,72,26,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-02-05 17:16:21,60435,232808,2018-02-05T17:16:21,79,19,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-02-06 17:08:52,60500,232808,2018-02-06T17:08:52,60,38,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-02-09 17:33:25,60555,232808,2018-02-09T17:33:25,65,32,0,0,3,low quality,Sentinel-1 Sentinel-2
2018-02-10 17:24:30,60632,232808,2018-02-10T17:24:30,69,29,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-02-11 17:17:13,60709,232808,2018-02-11T17:17:13,74,24,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-02-12 17:08:09,60773,232808,2018-02-12T17:08:09,45,52,0,0,3,low quality,Sentinel-1 Sentinel-2
2018-02-15 17:32:34,60826,232808,2018-02-15T17:32:34,53,45,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-02-16 17:25:19,60903,232808,2018-02-16T17:25:19,72,25,0,0,3,low quality,Sentinel-1 Sentinel-2
2018-02-17 17:16:21,60980,232808,2018-02-17T17:16:21,77,20,0,0,3,low quality,Sentinel-1
2018-02-18 17:08:52,61045,232808,2018-02-18T17:08:52,51,48,0,0,1,low quality,Sentinel-1 Sentinel-2
2018-02-21 17:33:25,61099,232808,2018-02-21T17:33:25,2,96,0,0,2,high quality,Sentinel-1 Sentinel-2
2018-02-22 17:24:28,61176,232808,2018-02-22T17:24:28,59,40,0,0,1,low quality,Sentinel-1 Sentinel-2
2018-02-23 17:17:13,61253,232808,2018-02-23T17:17:13,71,27,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-02-24 17:08:09,61317,232808,2018-02-24T17:08:09,63,34,0,0,3,low quality,Sentinel-1 Sentinel-2
2018-02-26 17:41:06,61370,232808,2018-02-26T17:41:06,0,0,0,97,3,high quality,Sentinel-1 Sentinel-2
2018-02-27 17:32:34,61447,232808,2018-02-27T17:32:34,39,59,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-02-28 17:25:19,61524,232808,2018-02-28T17:25:19,54,43,0,0,3,low quality,Sentinel-1 Sentinel-2
2018-03-01 17:16:21,64269,232808,2018-03-01T17:16:21,68,30,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-03-02 17:08:52,64334,232808,2018-03-02T17:08:52,37,62,0,0,1,low quality,Sentinel-1 Sentinel-2
2018-03-03 17:00:16,64388,232808,2018-03-03T17:00:16,0,99,0,0,1,high quality,Sentinel-1 Sentinel-2
2018-03-05 17:33:25,64465,232808,2018-03-05T17:33:25,55,43,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-03-06 17:24:30,64542,232808,2018-03-06T17:24:30,52,47,0,0,1,low quality,Sentinel-1 Sentinel-2
2018-03-07 17:17:13,64619,232808,2018-03-07T17:17:13,66,32,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-03-08 17:08:09,64696,232808,2018-03-08T17:08:09,46,51,0,0,3,low quality,Sentinel-1 Sentinel-2
2018-03-11 17:32:34,64773,232808,2018-03-11T17:32:34,41,58,0,0,1,low quality,Sentinel-1 Sentinel-2
2018-03-12 05:26:27,64850,232808,2018-03-12T05:26:27,57,40,0,0,3,low quality,Sentinel-1
2018-03-13 17:16:18,64927,232808,2018-03-13T17:16:18,77,20,0,0,3,low quality,Sentinel-1 Sentinel-2
2018-03-14 17:08:52,64991,232808,2018-03-14T17:08:52,53,44,0,0,3,low quality,Sentinel-1 Sentinel-2
2018-03-17 17:33:25,65042,232808,2018-03-17T17:33:25,52,45,0,0,3,low quality,Sentinel-1 Sentinel-2
2018-03-18 17:24:30,65119,232808,2018-03-18T17:24:30,48,50,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-03-19 17:17:13,65196,232808,2018-03-19T17:17:13,72,25,0,0,3,low quality,Sentinel-1 Sentinel-2
2018-03-20 17:08:09,65260,232808,2018-03-20T17:08:09,64,33,0,0,3,low quality,Sentinel-1 Sentinel-2
2018-03-23 17:32:34,65312,232808,2018-03-23T17:32:34,39,59,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-03-24 17:25:19,65389,232808,2018-03-24T17:25:19,61,37,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-03-25 17:16:18,65466,232808,2018-03-25T17:16:18,73,24,0,0,3,low quality,Sentinel-1 Sentinel-2
2018-03-26 17:08:52,65530,232808,2018-03-26T17:08:52,19,78,0,0,3,low quality,Sentinel-1 Sentinel-2
2018-03-28 17:40:34,65581,232808,2018-03-28T17:40:34,0,28,0,68,4,high quality,Sentinel-1 Sentinel-2
2018-03-29 17:33:26,65658,232808,2018-03-29T17:33:26,61,37,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-03-30 17:24:30,65735,232808,2018-03-30T17:24:30,65,32,0,0,3,low quality,Sentinel-1 Sentinel-2
2018-03-31 17:17:13,65812,232808,2018-03-31T17:17:13,92,7,0,0,1,low quality,Sentinel-1 Sentinel-2
2018-04-01 17:08:09,68320,232808,2018-04-01T17:08:09,79,20,0,0,1,low quality,Sentinel-1 Sentinel-2
2018-04-02 17:00:35,68372,232808,2018-04-02T17:00:35,0,20,0,78,2,high quality,Sentinel-1 Sentinel-2
2018-04-04 17:32:35,68449,232808,2018-04-04T17:32:35,45,54,0,0,1,low quality,Sentinel-1 Sentinel-2
2018-04-05 17:25:19,68526,232808,2018-04-05T17:25:19,95,2,0,0,3,low quality,Sentinel-1 Sentinel-2
2018-04-06 17:16:19,68603,232808,2018-04-06T17:16:19,98,1,0,0,1,low quality,Sentinel-1 Sentinel-2
2018-04-07 17:08:52,68680,232808,2018-04-07T17:08:52,1,97,0,0,2,high quality,Sentinel-1 Sentinel-2
2018-04-10 17:33:26,68757,232808,2018-04-10T17:33:26,84,13,0,0,3,low quality,Sentinel-1 Sentinel-2
2018-04-11 17:24:31,68834,232808,2018-04-11T17:24:31,89,9,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-04-12 17:17:13,68911,232808,2018-04-12T17:17:13,97,1,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-04-13 17:08:09,68975,232808,2018-04-13T17:08:09,89,8,0,0,3,low quality,Sentinel-1 Sentinel-2
2018-04-16 17:32:35,69027,232808,2018-04-16T17:32:35,83,15,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-04-17 17:25:19,69104,232808,2018-04-17T17:25:19,1,95,1,0,3,high quality,Sentinel-1 Sentinel-2
2018-04-19 17:08:52,69168,232808,2018-04-19T17:08:52,95,3,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-04-22 17:33:26,69219,232808,2018-04-22T17:33:26,3,93,2,0,2,high quality,Sentinel-1 Sentinel-2
2018-04-23 17:24:31,69296,232808,2018-04-23T17:24:31,91,7,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-04-24 17:17:14,69373,232808,2018-04-24T17:17:14,96,2,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-04-25 17:08:09,69437,232808,2018-04-25T17:08:09,93,6,0,0,1,low quality,Sentinel-1 Sentinel-2
2018-04-27 17:41:08,69489,232808,2018-04-27T17:41:08,2,90,3,3,2,high quality,Sentinel-1 Sentinel-2
2018-04-28 17:32:50,69566,232808,2018-04-28T17:32:50,80,18,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-04-29 17:25:21,69643,232808,2018-04-29T17:25:21,86,11,0,0,3,low quality,Sentinel-1 Sentinel-2
2018-04-30 17:16:20,69720,232808,2018-04-30T17:16:20,94,3,0,0,3,low quality,Sentinel-1 Sentinel-2
2018-05-01 17:08:52,72116,232808,2018-05-01T17:08:52,73,25,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-05-04 17:33:26,72165,232808,2018-05-04T17:33:26,78,20,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-05-05 17:24:32,72242,232808,2018-05-05T17:24:32,83,15,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-05-06 17:17:15,72319,232808,2018-05-06T17:17:15,87,12,0,0,1,low quality,Sentinel-1 Sentinel-2
2018-05-07 17:08:11,72396,232808,2018-05-07T17:08:11,3,80,14,0,3,high quality,Sentinel-1 Sentinel-2
2018-05-10 17:32:51,72473,232808,2018-05-10T17:32:51,67,31,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-05-11 17:25:21,72550,232808,2018-05-11T17:25:21,81,18,0,0,1,low quality,Sentinel-1 Sentinel-2
2018-05-12 17:16:20,72627,232808,2018-05-12T17:16:20,83,14,0,0,3,low quality,Sentinel-1 Sentinel-2
2018-05-13 17:08:54,72693,232808,2018-05-13T17:08:54,64,34,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-05-16 17:33:28,72742,232808,2018-05-16T17:33:28,71,27,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-05-17 17:24:32,72819,232808,2018-05-17T17:24:32,75,23,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-05-18 17:17:15,72896,232808,2018-05-18T17:17:15,79,19,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-05-19 17:08:11,72962,232808,2018-05-19T17:08:11,71,26,0,0,3,low quality,Sentinel-1
2018-05-22 17:32:51,73012,232808,2018-05-22T17:32:51,61,37,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-05-23 17:25:22,73089,232808,2018-05-23T17:25:22,74,23,0,0,3,low quality,Sentinel-1 Sentinel-2
2018-05-24 17:16:21,73166,232808,2018-05-24T17:16:21,79,20,0,0,1,low quality,Sentinel-1 Sentinel-2
2018-05-25 17:08:55,73232,232808,2018-05-25T17:08:55,63,35,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-05-28 17:33:28,73281,232808,2018-05-28T17:33:28,67,30,0,0,3,low quality,Sentinel-1 Sentinel-2
2018-05-29 17:24:33,73358,232808,2018-05-29T17:24:33,69,30,0,0,1,low quality,Sentinel-1 Sentinel-2
2018-05-30 17:17:15,73435,232808,2018-05-30T17:17:15,78,21,0,0,1,low quality,Sentinel-1 Sentinel-2
2018-05-31 17:08:12,73501,232808,2018-05-31T17:08:12,75,24,0,0,1,low quality,Sentinel-1 Sentinel-2
2018-06-01 17:00:38,76020,232808,2018-06-01T17:00:38,0,0,0,98,2,high quality,Sentinel-1 Sentinel-2
2018-06-03 17:32:50,76097,232808,2018-06-03T17:32:50,69,30,0,0,1,low quality,Sentinel-1 Sentinel-2
2018-06-04 17:25:22,76174,232808,2018-06-04T17:25:22,79,19,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-06-05 17:16:22,76251,232808,2018-06-05T17:16:22,83,14,0,0,3,low quality,Sentinel-1 Sentinel-2
2018-06-06 17:08:55,76328,232808,2018-06-06T17:08:55,72,27,0,0,1,low quality,Sentinel-1 Sentinel-2
2018-06-09 17:33:29,76405,232808,2018-06-09T17:33:29,74,23,0,0,3,low quality,Sentinel-1 Sentinel-2
2018-06-10 10:50:26,76482,232808,2018-06-10T10:50:26,79,19,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-06-11 17:17:17,76559,232808,2018-06-11T17:17:17,85,14,0,0,1,low quality,Sentinel-1 Sentinel-2
2018-06-12 17:08:12,76628,232808,2018-06-12T17:08:12,84,13,0,0,3,low quality,Sentinel-1
2018-06-15 17:32:50,76674,232808,2018-06-15T17:32:50,76,23,0,0,1,low quality,Sentinel-1 Sentinel-2
2018-06-16 17:25:22,76751,232808,2018-06-16T17:25:22,84,0,13,0,3,high quality,Sentinel-1 Sentinel-2
2018-06-17 17:16:22,76828,232808,2018-06-17T17:16:22,89,8,0,0,3,low quality,Sentinel-1
2018-06-18 17:08:55,76897,232808,2018-06-18T17:08:55,72,25,0,0,3,low quality,Sentinel-1 Sentinel-2
2018-06-21 17:33:34,76943,232808,2018-06-21T17:33:34,77,21,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-06-22 17:24:47,77020,232808,2018-06-22T17:24:47,84,15,0,0,1,low quality,Sentinel-1 Sentinel-2
2018-06-23 17:17:17,77097,232808,2018-06-23T17:17:17,91,7,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-06-24 17:08:14,77166,232808,2018-06-24T17:08:14,92,5,0,0,3,low quality,Sentinel-1
2018-06-26 17:41:19,77212,232808,2018-06-26T17:41:19,0,0,0,99,1,high quality,Sentinel-1 Sentinel-2
2018-06-27 17:32:50,77289,232808,2018-06-27T17:32:50,78,19,0,0,3,low quality,Sentinel-1 Sentinel-2
2018-06-28 17:25:24,77366,232808,2018-06-28T17:25:24,88,9,0,0,3,low quality,Sentinel-1 Sentinel-2
2018-06-30 17:08:57,77435,232808,2018-06-30T17:08:57,86,11,0,0,3,low quality,Sentinel-1 Sentinel-2
2018-07-01 17:00:21,80253,232808,2018-07-01T17:00:21,4,0,2,92,2,high quality,Sentinel-1 Sentinel-2
2018-07-03 17:33:34,80330,232808,2018-07-03T17:33:34,83,15,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-07-04 17:24:49,80407,232808,2018-07-04T17:24:49,87,10,0,0,3,low quality,Sentinel-1 Sentinel-2
2018-07-05 17:17:18,80484,232808,2018-07-05T17:17:18,93,5,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-07-06 17:08:14,80561,232808,2018-07-06T17:08:14,91,8,0,0,1,low quality,Sentinel-1 Sentinel-2
2018-07-09 17:32:51,80638,232808,2018-07-09T17:32:51,80,17,0,0,3,low quality,Sentinel-1 Sentinel-2
2018-07-10 17:25:25,80715,232808,2018-07-10T17:25:25,91,6,0,0,3,low quality,Sentinel-1 Sentinel-2
2018-07-11 17:16:24,80792,232808,2018-07-11T17:16:24,91,4,2,0,3,low quality,Sentinel-1 Sentinel-2
2018-07-12 17:08:58,80857,232808,2018-07-12T17:08:58,80,17,0,0,3,low quality,Sentinel-1 Sentinel-2
2018-07-15 17:33:34,80906,232808,2018-07-15T17:33:34,84,14,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-07-16 17:24:38,80983,232808,2018-07-16T17:24:38,91,7,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-07-17 17:17:18,81060,232808,2018-07-17T17:17:18,94,4,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-07-18 17:08:15,81126,232808,2018-07-18T17:08:15,86,13,0,0,1,low quality,Sentinel-1 Sentinel-2
2018-07-21 17:32:50,81176,232808,2018-07-21T17:32:50,80,18,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-07-22 17:25:25,81253,232808,2018-07-22T17:25:25,91,7,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-07-23 17:16:24,81330,232808,2018-07-23T17:16:24,95,3,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-07-24 17:08:58,81396,232808,2018-07-24T17:08:58,88,11,0,0,1,low quality,Sentinel-1 Sentinel-2
2018-07-26 17:40:20,81445,232808,2018-07-26T17:40:20,16,1,3,78,2,high quality,Sentinel-1 Sentinel-2
2018-07-27 17:33:34,81522,232808,2018-07-27T17:33:34,82,16,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-07-28 17:24:50,81599,232808,2018-07-28T17:24:50,89,9,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-07-29 17:17:18,81676,232808,2018-07-29T17:17:18,93,5,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-07-30 17:08:16,81742,232808,2018-07-30T17:08:16,91,7,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-07-31 17:00:42,81791,232808,2018-07-31T17:00:42,37,0,2,60,1,high quality,Sentinel-1 Sentinel-2
2018-08-02 17:32:51,84241,232808,2018-08-02T17:32:51,81,17,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-08-03 17:25:26,84318,232808,2018-08-03T17:25:26,88,9,0,0,3,low quality,Sentinel-1 Sentinel-2
2018-08-04 17:16:24,84395,232808,2018-08-04T17:16:24,94,4,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-08-05 17:08:59,84472,232808,2018-08-05T17:08:59,90,2,6,0,2,high quality,Sentinel-1 Sentinel-2
2018-08-08 17:33:34,84549,232808,2018-08-08T17:33:34,80,17,0,0,3,low quality,Sentinel-1 Sentinel-2
2018-08-09 17:24:36,84626,232808,2018-08-09T17:24:36,91,9,0,0,0,low quality,Sentinel-1 Sentinel-2
2018-08-10 17:17:20,84703,232808,2018-08-10T17:17:20,93,5,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-08-11 17:08:16,84777,232808,2018-08-11T17:08:16,95,4,0,0,1,low quality,Sentinel-1 Sentinel-2
2018-08-14 17:32:50,84818,232808,2018-08-14T17:32:50,80,17,0,0,3,low quality,Sentinel-1 Sentinel-2
2018-08-15 17:25:27,84895,232808,2018-08-15T17:25:27,87,6,5,0,2,medium quality,Sentinel-1 Sentinel-2
2018-08-16 17:16:26,84972,232808,2018-08-16T17:16:26,94,4,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-08-17 17:09:00,85046,232808,2018-08-17T17:09:00,90,7,0,0,3,low quality,Sentinel-1 Sentinel-2
2018-08-20 17:33:34,85087,232808,2018-08-20T17:33:34,91,2,5,0,2,high quality,Sentinel-1 Sentinel-2
2018-08-21 17:24:38,85164,232808,2018-08-21T17:24:38,86,11,0,0,3,low quality,Sentinel-1 Sentinel-2
2018-08-22 17:17:21,85241,232808,2018-08-22T17:17:21,92,5,0,0,3,low quality,Sentinel-1 Sentinel-2
2018-08-23 17:08:17,85315,232808,2018-08-23T17:08:17,90,7,0,0,3,low quality,Sentinel-1 Sentinel-2
2018-08-26 17:32:51,85357,232808,2018-08-26T17:32:51,76,22,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-08-27 17:25:27,85434,232808,2018-08-27T17:25:27,88,10,0,0,2,low quality,Sentinel-1 Sentinel-2
2018-08-28 17:16:26,85511,232808,2018-08-28T17:16:26,92,5,0,0,3,low quality,Sentinel-1 Sentinel-2
2018-08-29 17:09:00,85585,232808,2018-08-29T17:09:00,76,21,0,0,3,low quality,Sentinel-1 Sentinel-2
