dt64,id,river_km_id,datetime,water_perc,ice_perc,other_perc,cloud_perc,nd_perc,qc,source
2017-07-17 17:11:31,1867484,348865,2017-07-17T17:11:31,90,8,0,0,2,low quality,Sentinel-1 Sentinel-2
2017-07-18 17:02:46,1867485,348865,2017-07-18T17:02:46,94,4,0,0,2,low quality,Sentinel-1 Sentinel-2
2017-07-20 16:46:09,1867486,348865,2017-07-20T16:46:09,0,0,0,98,2,high quality,Sentinel-1 Sentinel-2
2017-07-22 17:19:26,1867487,348865,2017-07-22T17:19:26,73,6,0,0,21,low quality,Sentinel-1
2017-07-23 17:10:39,1867488,348865,2017-07-23T17:10:39,90,7,0,0,3,medium quality,Sentinel-1 Sentinel-2
2017-07-24 17:03:30,1867489,348865,2017-07-24T17:03:30,95,4,0,0,1,low quality,Sentinel-1 Sentinel-2
2017-07-28 17:18:47,1867490,348865,2017-07-28T17:18:47,91,6,0,0,3,low quality,Sentinel-1 Sentinel-2
2017-07-29 17:11:33,1867491,348865,2017-07-29T17:11:33,90,7,0,0,3,low quality,Sentinel-1 Sentinel-2
2017-07-30 17:02:46,1867492,348865,2017-07-30T17:02:46,94,4,0,0,2,low quality,Sentinel-1 Sentinel-2
2017-08-02 16:39:01,1867493,348865,2017-08-02T16:39:01,0,0,0,78,22,high quality,Sentinel-1 Sentinel-2
2017-08-03 17:19:26,1867494,348865,2017-08-03T17:19:26,73,6,0,0,21,low quality,Sentinel-1 Sentinel-2
2017-08-04 17:10:40,1867495,348865,2017-08-04T17:10:40,91,7,0,0,2,low quality,Sentinel-1 Sentinel-2
2017-08-05 17:03:30,1867496,348865,2017-08-05T17:03:30,94,4,0,0,2,low quality,Sentinel-1 Sentinel-2
2017-08-09 17:18:49,1867497,348865,2017-08-09T17:18:49,91,7,0,0,2,low quality,Sentinel-1 Sentinel-2
2017-08-10 05:56:31,1867498,348865,2017-08-10T05:56:31,91,7,0,0,2,low quality,Sentinel-1
2017-08-10 17:11:33,1867499,348865,2017-08-10T17:11:33,85,13,0,0,2,low quality,Sentinel-1
2017-08-11 17:02:47,1867500,348865,2017-08-11T17:02:47,94,4,0,0,2,low quality,Sentinel-1 Sentinel-2
2017-08-14 17:26:45,1867501,348865,2017-08-14T17:26:45,0,0,0,77,23,high quality,Sentinel-1 Sentinel-2
